CustomerID,LastTransaction,Frequency,Monetary_Sum,Monetary_Min,Monetary_Max,Monetary_Median,Recency_Days,Recency_Months,Outlier_Flag,Cluster,Segment_Name
13850.0,2011-08-02 14:04:00,1,1595.48,8.2,30.599999999999998,17.4,129,4.24,1,2,Recent / Potential Loyal
13851.0,2011-09-05 12:36:00,3,2651.46,6.8,888.0,16.599999999999998,95,3.12,1,2,Recent / Potential Loyal
13853.0,2011-10-13 14:18:00,1,1090.14,9.36,175.2,35.400000000000006,57,1.87,1,3,At Risk / Occasional
13856.0,2011-06-24 10:03:00,3,388.5,8.5,93.60000000000001,13.2,168,5.52,1,2,Recent / Potential Loyal
13858.0,2011-10-13 16:17:00,1,216.17,10.2,30.599999999999998,18.75,57,1.87,1,3,At Risk / Occasional
13859.0,2011-01-17 16:14:00,1,201.16,1.68,19.9,6.25,326,10.71,1,0,Lost / Low Value
13860.0,2011-12-08 12:57:00,5,1245.9,4.68,29.880000000000003,17.0,1,0.03,1,1,Champions / Loyal
13862.0,2011-11-21 16:24:00,8,2209.36,6.8,45.0,15.0,18,0.59,1,1,Champions / Loyal
13863.0,2011-04-06 10:20:00,1,305.78,7.800000000000001,30.0,15.0,247,8.11,1,0,Lost / Low Value
13865.0,2011-10-12 13:31:00,4,501.56,6.6000000000000005,25.5,17.4,58,1.91,1,2,Recent / Potential Loyal
13866.0,2011-09-26 14:54:00,1,145.67000000000002,11.5,34.68,17.700000000000003,74,2.43,1,0,Lost / Low Value
13867.0,2011-11-08 15:48:00,3,1015.29,8.2,63.6,15.0,31,1.02,1,2,Recent / Potential Loyal
13868.0,2011-12-02 16:32:00,2,3192.54,1.45,2685.0,15.0,7,0.23,1,1,Champions / Loyal
13869.0,2011-08-08 13:53:00,4,3104.95,0.42,35.7,8.7,123,4.04,1,2,Recent / Potential Loyal
13870.0,2011-12-07 13:23:00,8,2770.94,5.04,207.50000000000003,17.0,2,0.07,1,1,Champions / Loyal
13871.0,2011-11-17 10:49:00,13,6403.25,5.04,67.2,17.0,22,0.72,1,1,Champions / Loyal
13873.0,2011-08-12 10:08:00,3,389.6,6.959999999999999,30.0,15.9,119,3.91,1,2,Recent / Potential Loyal
13874.0,2010-12-16 18:20:00,1,540.45,10.5,178.75,17.775000000000002,358,11.76,1,0,Lost / Low Value
13875.0,2011-10-17 09:36:00,5,1786.79,4.5600000000000005,178.20000000000002,15.0,53,1.74,1,1,Champions / Loyal
13876.0,2011-10-07 10:22:00,1,122.7,12.600000000000001,23.9,15.0,63,2.07,1,0,Lost / Low Value
13877.0,2011-09-14 15:49:00,1,117.24,17.4,69.6,30.240000000000002,86,2.83,1,0,Lost / Low Value
13878.0,2011-10-16 12:19:00,1,1281.53,9.959999999999999,99.60000000000001,29.700000000000003,54,1.77,1,3,At Risk / Occasional
13880.0,2011-11-18 13:44:00,13,3219.77,5.04,59.400000000000006,17.4,21,0.69,1,1,Champions / Loyal
13882.0,2011-12-07 11:16:00,5,1191.13,3.4799999999999995,59.849999999999994,16.5,2,0.07,1,1,Champions / Loyal
13883.0,2011-11-29 10:45:00,5,2674.48,6.8,51.0,16.55,10,0.33,1,1,Champions / Loyal
13884.0,2011-12-02 16:30:00,5,787.6,0.85,69.3,11.8,7,0.23,1,1,Champions / Loyal
13885.0,2011-06-03 15:07:00,2,506.8,6.6000000000000005,51.0,16.6,189,6.21,1,2,Recent / Potential Loyal
13886.0,2011-09-29 13:17:00,1,243.56,9.959999999999999,20.0,15.0,71,2.33,1,0,Lost / Low Value
13887.0,2011-05-19 17:22:00,1,349.55,9.959999999999999,32.7,15.600000000000001,204,6.7,1,0,Lost / Low Value
13888.0,2011-08-12 10:13:00,2,605.63,2.5,30.0,15.45,119,3.91,1,2,Recent / Potential Loyal
13889.0,2011-09-08 09:13:00,1,416.90000000000003,14.850000000000001,50.400000000000006,25.0,92,3.02,1,0,Lost / Low Value
13890.0,2011-12-08 15:36:00,10,1883.8100000000002,3.1,39.599999999999994,15.0,1,0.03,1,1,Champions / Loyal
13892.0,2011-11-13 11:50:00,4,632.97,3.04,114.83999999999999,15.0,26,0.85,1,1,Champions / Loyal
13893.0,2011-02-15 11:30:00,1,821.1,15.9,306.0,16.6,297,9.76,1,0,Lost / Low Value
13894.0,2011-11-16 09:44:00,3,564.62,7.800000000000001,76.32000000000001,17.4,23,0.76,1,3,At Risk / Occasional
13895.0,2011-11-11 16:57:00,4,2593.07,6.8,180.0,17.775000000000002,28,0.92,1,1,Champions / Loyal
13897.0,2011-10-20 14:30:00,1,311.16,9.36,53.1,16.5,50,1.64,1,3,At Risk / Occasional
13898.0,2011-01-18 10:28:00,1,155.93,4.5600000000000005,22.5,15.0,325,10.68,1,0,Lost / Low Value
13899.0,2011-11-23 13:40:00,2,388.52,10.2,51.0,17.700000000000003,16,0.53,1,3,At Risk / Occasional
13900.0,2011-06-09 19:26:00,3,740.95,5.04,102.0,15.0,183,6.01,1,2,Recent / Potential Loyal
13901.0,2011-09-28 14:48:00,5,2867.2,4.5600000000000005,59.95,16.6,72,2.37,1,2,Recent / Potential Loyal
13904.0,2011-11-02 13:41:00,2,332.64,5.04,19.799999999999997,13.200000000000001,37,1.22,1,3,At Risk / Occasional
13908.0,2011-09-21 11:49:00,4,2369.55,6.8,124.80000000000001,15.299999999999999,79,2.6,1,2,Recent / Potential Loyal
13911.0,2011-10-13 15:43:00,9,2580.91,5.04,119.52,15.0,57,1.87,1,1,Champions / Loyal
13914.0,2011-11-28 10:35:00,2,626.45,6.64,59.400000000000006,15.299999999999999,11,0.36,1,3,At Risk / Occasional
13917.0,2011-10-21 09:56:00,2,272.04,2.2800000000000002,30.599999999999998,15.149999999999999,49,1.61,1,3,At Risk / Occasional
13918.0,2011-10-21 12:25:00,2,1212.8400000000001,15.0,254.4,20.15,49,1.61,1,2,Recent / Potential Loyal
13919.0,2011-10-11 14:24:00,2,384.81,10.5,34.8,10.5,59,1.94,1,3,At Risk / Occasional
13922.0,2010-12-23 10:38:00,1,172.25,12.6,39.8,20.4,351,11.53,1,0,Lost / Low Value
13923.0,2011-10-17 12:33:00,1,351.13,5.04,35.400000000000006,15.75,53,1.74,1,3,At Risk / Occasional
13924.0,2011-12-08 09:39:00,6,1838.8500000000001,3.75,35.400000000000006,15.0,1,0.03,1,1,Champions / Loyal
13925.0,2011-09-08 12:47:00,4,678.25,6.64,33.199999999999996,16.6,92,3.02,1,2,Recent / Potential Loyal
13926.0,2011-11-16 13:16:00,1,223.85000000000002,3.1,39.95,17.700000000000003,23,0.76,1,3,At Risk / Occasional
13927.0,2011-09-26 12:00:00,1,348.99,5.04,41.6,15.299999999999999,74,2.43,1,0,Lost / Low Value
13928.0,2011-11-29 10:33:00,4,464.57,10.2,35.400000000000006,15.0,10,0.33,1,1,Champions / Loyal
13929.0,2011-06-23 15:26:00,2,842.65,14.850000000000001,398.0,39.599999999999994,169,5.55,1,2,Recent / Potential Loyal
13930.0,2011-10-13 09:45:00,2,337.34,12.600000000000001,39.599999999999994,17.4,57,1.87,1,3,At Risk / Occasional
13931.0,2011-09-05 10:12:00,2,1237.53,8.5,255.0,17.369999999999997,95,3.12,1,2,Recent / Potential Loyal
13932.0,2011-02-18 12:02:00,1,307.4,11.9,34.0,15.45,294,9.66,1,0,Lost / Low Value
13933.0,2011-08-22 14:03:00,2,608.7900000000001,14.850000000000001,67.5,22.5,109,3.58,1,2,Recent / Potential Loyal
13934.0,2011-03-21 08:39:00,1,922.1,9.95,90.0,19.799999999999997,263,8.64,1,0,Lost / Low Value
13936.0,2011-06-13 08:47:00,1,376.58,3.4799999999999995,31.6,15.0,179,5.88,1,0,Lost / Low Value
13937.0,2011-06-23 16:35:00,1,158.85,6.6000000000000005,30.599999999999998,17.4,169,5.55,1,0,Lost / Low Value
13938.0,2011-11-04 14:37:00,1,71.66,6.64,19.799999999999997,8.5,35,1.15,1,3,At Risk / Occasional
13939.0,2011-11-16 13:33:00,3,568.55,4.5600000000000005,35.400000000000006,10.2,23,0.76,1,3,At Risk / Occasional
13940.0,2011-11-22 15:15:00,4,839.14,4.74,39.6,16.5,17,0.56,1,1,Champions / Loyal
13941.0,2011-11-18 09:43:00,5,5112.96,15.0,356.40000000000003,91.44,21,0.69,1,1,Champions / Loyal
13946.0,2011-09-21 13:33:00,3,561.5699999999999,3.9000000000000004,132.0,29.700000000000003,79,2.6,1,2,Recent / Potential Loyal
13947.0,2011-10-05 14:42:00,1,90.6,13.5,19.799999999999997,19.799999999999997,65,2.14,1,0,Lost / Low Value
13948.0,2010-12-14 10:18:00,1,102.0,23.4,46.8,31.8,360,11.83,1,0,Lost / Low Value
13949.0,2011-12-07 09:35:00,6,2427.32,2.88,135.2,14.850000000000001,2,0.07,1,1,Champions / Loyal
13950.0,2011-11-28 14:44:00,4,745.06,6.6000000000000005,81.6,17.0,11,0.36,1,1,Champions / Loyal
13951.0,2011-06-16 16:43:00,3,674.45,5.04,38.160000000000004,17.0,176,5.78,1,2,Recent / Potential Loyal
13953.0,2011-12-02 16:04:00,7,3515.68,7.800000000000001,750.0,25.200000000000003,7,0.23,1,1,Champions / Loyal
13954.0,2011-12-08 12:50:00,2,439.92,4.68,33.9,16.5,1,0.03,1,3,At Risk / Occasional
13955.0,2011-07-08 17:19:00,2,322.96,0.55,51.0,9.899999999999999,154,5.06,1,0,Lost / Low Value
13956.0,2011-12-04 13:20:00,5,1026.42,0.65,49.01,4.949999999999999,5,0.16,1,1,Champions / Loyal
13959.0,2011-09-21 15:06:00,3,598.2,0.39,42.5,3.775,79,2.6,1,2,Recent / Potential Loyal
13960.0,2011-11-18 15:27:00,2,230.22,6.959999999999999,70.8,16.35,21,0.69,1,3,At Risk / Occasional
13962.0,2011-11-18 08:47:00,2,169.55,10.08,21.95,15.0,21,0.69,1,3,At Risk / Occasional
13967.0,2011-07-17 12:02:00,1,80.7,35.7,45.0,40.35,145,4.76,1,0,Lost / Low Value
13971.0,2011-11-21 12:06:00,8,2758.26,5.1,49.800000000000004,17.4,18,0.59,1,1,Champions / Loyal
13972.0,2011-09-30 11:54:00,2,190.25,4.75,23.6,15.0,70,2.3,1,3,At Risk / Occasional
13973.0,2011-02-25 15:21:00,1,264.7,9.95,68.0,17.4,287,9.43,1,0,Lost / Low Value
13974.0,2011-10-21 14:41:00,1,413.59000000000003,8.2,24.96,15.0,49,1.61,1,3,At Risk / Occasional
13975.0,2011-11-08 13:19:00,6,2526.28,0.55,51.0,5.02,31,1.02,1,1,Champions / Loyal
13976.0,2011-05-17 09:13:00,1,357.98,15.0,69.36,24.36,206,6.77,1,0,Lost / Low Value
13978.0,2011-11-25 11:36:00,2,196.79000000000002,0.85,40.56,6.959999999999999,14,0.46,1,3,At Risk / Occasional
13979.0,2011-09-27 13:32:00,1,869.87,2.88,25.5,15.0,73,2.4,1,3,At Risk / Occasional
13980.0,2011-10-10 13:34:00,1,200.14,4.5600000000000005,47.2,12.5,60,1.97,1,3,At Risk / Occasional
13982.0,2011-10-31 16:24:00,4,1871.81,1.25,81.6,12.75,39,1.28,1,1,Champions / Loyal
13983.0,2011-11-10 11:06:00,12,2603.43,0.85,290.0,10.5,29,0.95,1,1,Champions / Loyal
13984.0,2011-11-13 12:38:00,5,920.51,8.5,432.48,29.5,26,0.85,1,1,Champions / Loyal
13985.0,2011-12-05 17:06:00,15,7060.13,6.72,53.1,19.799999999999997,4,0.13,1,1,Champions / Loyal
13986.0,2011-11-22 15:00:00,1,320.46,9.899999999999999,80.64,20.0,17,0.56,1,3,At Risk / Occasional
13988.0,2011-11-20 10:15:00,6,4147.96,3.04,71.9,15.850000000000001,19,0.62,1,1,Champions / Loyal
13989.0,2011-10-05 09:47:00,2,1266.08,10.2,145.0,15.8,65,2.14,1,2,Recent / Potential Loyal
13990.0,2011-05-10 15:19:00,1,311.3,6.6000000000000005,35.7,16.55,213,7.0,1,0,Lost / Low Value
13991.0,2011-11-27 16:18:00,6,855.97,0.19,39.6,7.38,12,0.39,1,1,Champions / Loyal
13992.0,2011-11-09 15:23:00,1,76.8,8.5,20.0,19.799999999999997,30,0.99,1,3,At Risk / Occasional
13993.0,2011-10-28 09:06:00,9,3466.36,7.800000000000001,204.0,19.5,42,1.38,1,1,Champions / Loyal
13994.0,2011-12-06 11:05:00,6,2313.14,1.7,49.5,14.850000000000001,3,0.1,1,1,Champions / Loyal
13995.0,2011-11-24 14:22:00,5,1393.69,5.04,35.400000000000006,16.5,15,0.49,1,1,Champions / Loyal
13999.0,2011-11-29 13:40:00,12,3901.81,2.2800000000000002,81.36,16.5,10,0.33,1,1,Champions / Loyal
14000.0,2011-05-12 16:50:00,1,635.66,15.0,93.60000000000001,42.5,211,6.93,1,0,Lost / Low Value
14001.0,2011-10-25 10:31:00,3,2043.0800000000002,15.0,179.0,29.700000000000003,45,1.48,1,2,Recent / Potential Loyal
14002.0,2011-07-28 15:55:00,2,529.73,1.9,23.4,9.959999999999999,134,4.4,1,2,Recent / Potential Loyal
14004.0,2011-10-27 14:40:00,7,4582.64,8.7,82.5,20.4,43,1.41,1,1,Champions / Loyal
14005.0,2011-11-30 12:41:00,5,2874.72,4.5600000000000005,175.2,17.4,9,0.3,1,1,Champions / Loyal
14006.0,2011-08-16 09:39:00,3,962.19,13.200000000000001,145.0,16.5,115,3.78,1,2,Recent / Potential Loyal
14009.0,2011-05-25 15:47:00,2,695.61,7.6499999999999995,30.0,17.4,198,6.5,1,2,Recent / Potential Loyal
14012.0,2011-03-07 12:26:00,1,328.8,13.6,39.6,32.7,277,9.1,1,0,Lost / Low Value
14013.0,2011-08-21 15:01:00,3,473.02,2.88,39.6,15.0,110,3.61,1,2,Recent / Potential Loyal
14014.0,2011-09-23 13:18:00,1,505.18,2.88,30.0,13.919999999999998,77,2.53,1,3,At Risk / Occasional
14015.0,2011-10-18 10:02:00,1,917.34,15.0,108.48,45.0,52,1.71,1,3,At Risk / Occasional
14016.0,2011-07-01 11:29:00,4,4341.21,4.5600000000000005,207.50000000000003,17.85,161,5.29,1,2,Recent / Potential Loyal
14019.0,2011-10-24 10:13:00,3,1421.61,8.7,99.84,17.4,46,1.51,1,2,Recent / Potential Loyal
14020.0,2011-11-23 09:22:00,2,642.8,6.959999999999999,39.599999999999994,15.0,16,0.53,1,3,At Risk / Occasional
14021.0,2011-07-07 15:46:00,3,631.9,15.0,76.5,19.799999999999997,155,5.09,1,2,Recent / Potential Loyal
14022.0,2011-04-28 14:39:00,1,440.0,5.04,35.400000000000006,15.0,225,7.39,1,0,Lost / Low Value
14023.0,2011-12-02 13:58:00,2,584.07,7.5,44.550000000000004,17.4,7,0.23,1,3,At Risk / Occasional
14024.0,2011-08-10 11:30:00,2,327.7,12.75,30.599999999999998,20.6,121,3.98,1,0,Lost / Low Value
14027.0,2011-10-10 09:01:00,1,104.82,9.9,24.96,17.4,60,1.97,1,0,Lost / Low Value
14029.0,2011-10-07 14:46:00,2,467.66,9.36,79.2,25.0,63,2.07,1,2,Recent / Potential Loyal
14030.0,2011-11-21 16:48:00,8,2360.09,0.84,290.0,5.95,18,0.59,1,1,Champions / Loyal
14032.0,2011-12-07 15:23:00,11,2975.59,5.04,128.88,16.8,2,0.07,1,1,Champions / Loyal
14034.0,2011-11-17 14:02:00,3,651.8199999999999,0.29,87.8,3.38,22,0.72,1,3,At Risk / Occasional
14035.0,2011-11-11 10:03:00,5,1428.02,0.55,81.6,15.149999999999999,28,0.92,1,1,Champions / Loyal
14036.0,2011-02-28 09:26:00,1,626.65,5.04,31.8,15.9,284,9.33,1,0,Lost / Low Value
14037.0,2011-06-16 13:57:00,2,147.20000000000002,1.25,17.700000000000003,3.75,176,5.78,1,0,Lost / Low Value
14038.0,2011-09-22 13:37:00,3,1560.38,6.8,39.6,16.5,78,2.56,1,2,Recent / Potential Loyal
14039.0,2011-11-06 13:48:00,1,152.2,16.5,69.6,16.5,33,1.08,1,3,At Risk / Occasional
14040.0,2011-10-30 12:42:00,12,3614.92,1.25,175.2,9.9,40,1.31,1,1,Champions / Loyal
14041.0,2011-03-18 13:25:00,1,141.41,0.55,39.9,2.5,266,8.74,1,0,Lost / Low Value
14044.0,2011-11-13 12:05:00,4,652.82,0.39,49.95,2.1,26,0.85,1,1,Champions / Loyal
14045.0,2011-08-22 15:27:00,4,1659.75,132.0,408.0,275.4,109,3.58,1,2,Recent / Potential Loyal
14046.0,2011-02-28 14:48:00,1,154.99,2.0999999999999996,40.32,6.8999999999999995,284,9.33,1,0,Lost / Low Value
14047.0,2011-12-01 11:43:00,5,1308.6100000000001,9.3,183.60000000000002,18.875,8,0.26,1,1,Champions / Loyal
14048.0,2011-02-07 14:53:00,1,409.93,1.25,23.6,4.2,305,10.02,1,0,Lost / Low Value
14049.0,2011-11-23 12:20:00,4,5681.72,0.39,119.39999999999999,8.36,16,0.53,1,1,Champions / Loyal
14050.0,2011-11-08 10:00:00,2,746.36,4.5600000000000005,30.0,13.200000000000001,31,1.02,1,3,At Risk / Occasional
14052.0,2011-11-20 12:30:00,1,225.36,0.42,18.75,2.5,19,0.62,1,3,At Risk / Occasional
14053.0,2011-08-07 14:27:00,2,260.25,12.5,112.5,67.625,124,4.07,1,0,Lost / Low Value
14054.0,2011-10-05 15:49:00,1,92.46,9.959999999999999,16.5,16.5,65,2.14,1,0,Lost / Low Value
14055.0,2011-08-25 15:04:00,1,725.6400000000001,13.52,415.00000000000006,29.625,106,3.48,1,0,Lost / Low Value
14057.0,2011-11-16 10:32:00,17,6217.96,0.65,386.64,15.0,23,0.76,1,1,Champions / Loyal
14059.0,2011-03-18 10:06:00,1,183.6,10.2,51.0,19.799999999999997,266,8.74,1,0,Lost / Low Value
14060.0,2011-12-05 12:29:00,19,6140.42,5.04,252.0,17.700000000000003,4,0.13,1,1,Champions / Loyal
14062.0,2011-11-30 10:04:00,12,10464.85,0.84,594.0,69.36,9,0.3,1,1,Champions / Loyal
14064.0,2011-11-10 13:14:00,5,1353.74,0.65,311.03999999999996,7.725,29,0.95,1,1,Champions / Loyal
14066.0,2011-03-18 12:21:00,1,152.55,15.0,38.25,15.299999999999999,266,8.74,1,0,Lost / Low Value
14067.0,2011-10-07 10:21:00,2,374.7,0.65,24.75,4.465,63,2.07,1,3,At Risk / Occasional
14068.0,2011-01-23 16:02:00,1,265.85,3.75,40.5,8.5,320,10.51,1,0,Lost / Low Value
14071.0,2011-12-06 12:27:00,8,1438.82,0.19,40.56,2.435,3,0.1,1,1,Champions / Loyal
14073.0,2011-11-07 15:49:00,1,151.04,6.959999999999999,17.0,11.5,32,1.05,1,3,At Risk / Occasional
14075.0,2011-12-05 08:38:00,3,942.26,5.04,85.92,19.799999999999997,4,0.13,1,1,Champions / Loyal
14076.0,2011-08-02 15:19:00,1,122.47,0.21,16.95,2.015,129,4.24,1,0,Lost / Low Value
14077.0,2011-10-30 12:35:00,5,499.41999999999996,0.95,85.92,7.65,40,1.31,1,2,Recent / Potential Loyal
14078.0,2011-08-30 12:16:00,6,1049.37,0.83,158.75,2.95,101,3.32,1,2,Recent / Potential Loyal
14079.0,2011-08-07 12:10:00,1,375.1,4.15,165.0,15.0,124,4.07,1,0,Lost / Low Value
14080.0,2011-11-07 11:09:00,1,45.599999999999994,10.2,15.0,10.2,32,1.05,1,3,At Risk / Occasional
14081.0,2011-02-10 16:17:00,2,934.52,0.65,25.5,5.0,302,9.92,1,2,Recent / Potential Loyal
14082.0,2010-12-10 11:02:00,1,182.25,0.95,23.400000000000002,3.75,364,11.96,1,0,Lost / Low Value
14083.0,2011-12-05 13:14:00,9,1018.43,0.65,29.700000000000003,3.9,4,0.13,1,1,Champions / Loyal
14085.0,2011-12-07 13:46:00,18,4448.54,0.39,51.0,7.6499999999999995,2,0.07,1,1,Champions / Loyal
14087.0,2011-12-07 12:41:00,1,194.42,0.38,11.7,2.16,2,0.07,1,3,At Risk / Occasional
14089.0,2011-10-14 10:38:00,1,161.0,1.25,31.200000000000003,4.15,56,1.84,1,3,At Risk / Occasional
14090.0,2011-01-19 10:51:00,1,76.32000000000001,76.32000000000001,76.32000000000001,76.32000000000001,324,10.64,1,0,Lost / Low Value
14092.0,2011-12-02 12:13:00,14,4076.91,0.85,71.4,16.6,7,0.23,1,1,Champions / Loyal
14093.0,2011-11-27 16:27:00,1,442.85,0.39,30.0,2.52,12,0.39,1,3,At Risk / Occasional
14098.0,2011-11-03 10:13:00,1,147.35,0.21,61.199999999999996,2.95,36,1.18,1,3,At Risk / Occasional
14099.0,2011-11-23 13:53:00,11,3104.17,0.75,121.67999999999999,8.775,16,0.53,1,1,Champions / Loyal
14100.0,2011-07-25 11:01:00,1,194.9,0.95,23.85,6.25,137,4.5,1,0,Lost / Low Value
14101.0,2011-09-27 12:28:00,6,5976.79,0.85,550.0,108.16,73,2.4,1,1,Champions / Loyal
14102.0,2011-12-04 15:38:00,5,1360.28,0.55,90.0,15.0,5,0.16,1,1,Champions / Loyal
14104.0,2011-07-08 12:50:00,2,216.20999999999998,0.1,85.0,4.25,154,5.06,1,0,Lost / Low Value
14105.0,2011-04-14 17:58:00,1,1266.23,5.04,53.550000000000004,15.299999999999999,239,7.85,1,0,Lost / Low Value
14107.0,2011-10-19 12:12:00,7,2703.23,6.959999999999999,71.4,17.4,51,1.68,1,1,Champions / Loyal
14108.0,2011-11-09 10:41:00,2,597.91,4.68,59.400000000000006,15.0,30,0.99,1,3,At Risk / Occasional
14109.0,2011-09-28 10:18:00,1,144.2,8.5,25.200000000000003,15.0,72,2.37,1,0,Lost / Low Value
14110.0,2011-12-06 12:26:00,12,5683.15,6.6000000000000005,325.44,19.799999999999997,3,0.1,1,1,Champions / Loyal
14111.0,2011-11-25 13:44:00,4,692.85,10.2,153.0,77.1,14,0.46,1,1,Champions / Loyal
14112.0,2011-11-17 12:30:00,7,2915.15,6.8,102.0,16.6,22,0.72,1,1,Champions / Loyal
14113.0,2011-12-06 12:18:00,4,1840.42,7.4399999999999995,408.0,17.4,3,0.1,1,1,Champions / Loyal
14114.0,2011-03-11 09:42:00,2,386.53,8.5,89.69999999999999,17.88,273,8.97,1,0,Lost / Low Value
14116.0,2011-11-20 10:29:00,5,1382.74,8.7,85.0,15.299999999999999,19,0.62,1,1,Champions / Loyal
14117.0,2011-07-19 09:49:00,1,90.0,30.0,30.0,30.0,143,4.7,1,0,Lost / Low Value
14121.0,2011-12-06 12:19:00,4,2780.15,4.32,94.80000000000001,15.299999999999999,3,0.1,1,1,Champions / Loyal
14124.0,2011-09-16 13:32:00,1,419.58000000000004,20.0,143.26,90.0,84,2.76,1,0,Lost / Low Value
14125.0,2011-11-29 12:47:00,3,2740.43,5.04,47.8,15.299999999999999,10,0.33,1,1,Champions / Loyal
14126.0,2011-12-02 11:45:00,3,706.1300000000001,11.7,305.28000000000003,17.700000000000003,7,0.23,1,1,Champions / Loyal
14127.0,2011-08-09 10:49:00,3,709.71,2.9,23.6,15.9,122,4.01,1,2,Recent / Potential Loyal
14128.0,2011-10-10 12:00:00,2,637.5,5.04,29.700000000000003,15.0,60,1.97,1,2,Recent / Potential Loyal
14129.0,2011-12-08 11:02:00,5,1123.8600000000001,10.08,45.0,19.8,1,0.03,1,1,Champions / Loyal
14130.0,2011-01-24 16:05:00,1,483.86,1.25,40.8,5.85,319,10.48,1,0,Lost / Low Value
14132.0,2011-12-07 13:35:00,11,3586.0299999999997,4.32,74.0,15.0,2,0.07,1,1,Champions / Loyal
14133.0,2011-08-02 11:34:00,3,605.64,10.2,39.599999999999994,19.909999999999997,129,4.24,1,2,Recent / Potential Loyal
14135.0,2011-12-08 11:38:00,15,4690.31,7.800000000000001,237.60000000000002,19.799999999999997,1,0.03,1,1,Champions / Loyal
14138.0,2011-12-08 12:44:00,2,982.3800000000001,9.36,99.60000000000001,16.5,1,0.03,1,3,At Risk / Occasional
14139.0,2011-10-24 13:34:00,1,415.82,8.4,61.199999999999996,12.059999999999999,46,1.51,1,3,At Risk / Occasional
14140.0,2011-12-06 09:05:00,2,935.05,5.04,30.599999999999998,15.0,3,0.1,1,3,At Risk / Occasional
14141.0,2011-12-07 09:53:00,4,915.13,10.2,59.400000000000006,19.799999999999997,2,0.07,1,1,Champions / Loyal
14142.0,2010-12-01 16:33:00,1,311.81,5.04,25.200000000000003,15.0,373,12.25,1,0,Lost / Low Value
14143.0,2011-07-29 09:48:00,1,115.8,15.0,19.799999999999997,17.0,133,4.37,1,0,Lost / Low Value
14145.0,2011-10-24 12:10:00,4,3742.2,237.60000000000002,594.0,297.0,46,1.51,1,1,Champions / Loyal
14146.0,2011-12-01 10:18:00,5,4191.0,6.64,183.60000000000002,15.45,8,0.26,1,1,Champions / Loyal
14147.0,2011-09-22 18:10:00,2,483.4,15.0,204.0,81.6,78,2.56,1,2,Recent / Potential Loyal
14148.0,2011-04-20 12:02:00,1,157.2,14.850000000000001,127.5,14.850000000000001,233,7.65,1,0,Lost / Low Value
14149.0,2011-05-03 09:44:00,1,446.62,4.68,25.5,15.299999999999999,220,7.23,1,0,Lost / Low Value
14150.0,2011-11-04 10:05:00,2,658.64,4.5600000000000005,118.80000000000001,15.149999999999999,35,1.15,1,3,At Risk / Occasional
14152.0,2011-09-25 12:54:00,2,621.29,3.3600000000000003,30.0,10.08,75,2.46,1,2,Recent / Potential Loyal
14154.0,2011-04-14 16:26:00,2,1345.62,10.08,195.0,17.4,239,7.85,1,2,Recent / Potential Loyal
14155.0,2011-03-18 14:13:00,1,118.75,17.85,29.5,17.85,266,8.74,1,0,Lost / Low Value
14157.0,2011-11-20 11:32:00,2,432.88,0.65,35.400000000000006,8.06,19,0.62,1,3,At Risk / Occasional
14158.0,2011-10-30 15:08:00,1,507.66,4.5600000000000005,34.0,10.5,40,1.31,1,3,At Risk / Occasional
14159.0,2011-11-20 12:36:00,11,4693.01,0.12,51.0,2.95,19,0.62,1,1,Champions / Loyal
14161.0,2011-05-08 11:41:00,3,1110.52,1.25,39.8,8.36,215,7.06,1,2,Recent / Potential Loyal
14162.0,2011-06-19 11:36:00,2,289.36,2.55,40.8,8.5,173,5.68,1,0,Lost / Low Value
14163.0,2011-09-13 15:18:00,4,2445.91,2.8499999999999996,297.0,31.8,87,2.86,1,2,Recent / Potential Loyal
14164.0,2011-09-30 12:24:00,2,1631.77,15.0,358.0,30.0,70,2.3,1,2,Recent / Potential Loyal
14165.0,2011-03-09 12:39:00,1,122.53999999999999,0.39,17.0,5.1,275,9.03,1,0,Lost / Low Value
14167.0,2011-10-31 14:29:00,4,574.84,1.06,25.5,9.95,39,1.28,1,2,Recent / Potential Loyal
14171.0,2011-09-02 16:43:00,1,363.79,0.65,25.5,4.465,98,3.22,1,0,Lost / Low Value
14173.0,2011-11-29 11:54:00,4,450.84,0.55,135.0,7.8,10,0.33,1,1,Champions / Loyal
14174.0,2011-11-06 13:17:00,1,134.46,1.58,9.95,5.15,33,1.08,1,3,At Risk / Occasional
14175.0,2011-10-11 11:55:00,3,3222.3,4.68,75.0,19.5,59,1.94,1,2,Recent / Potential Loyal
14177.0,2011-09-14 15:11:00,4,559.41,0.85,109.0,7.725,86,2.83,1,2,Recent / Potential Loyal
14178.0,2011-12-01 12:01:00,7,1620.93,0.19,59.400000000000006,2.95,8,0.26,1,1,Champions / Loyal
14179.0,2011-10-30 12:07:00,2,719.78,0.55,34.8,3.3,40,1.31,1,2,Recent / Potential Loyal
14184.0,2011-10-04 12:43:00,1,452.89,9.899999999999999,39.8,17.0,66,2.17,1,3,At Risk / Occasional
14185.0,2011-01-12 13:52:00,1,197.65,12.75,165.0,19.9,331,10.87,1,0,Lost / Low Value
14188.0,2011-11-09 12:45:00,6,2054.36,6.959999999999999,62.400000000000006,33.0,30,0.99,1,1,Champions / Loyal
